來源網站,集團,品牌,標題,店家地址,評論標題,發布時間,文章內容,評分,Lat,Lon
Tripadvisor,王品,原燒 O-NIKU,北投中和店,台北市北投區中和街366號2樓,用餐環境很好,2019/11/10,"店內裝潢不錯店內的靜也很乾淨,肉質的方面還算可.以連鎖來說品質算是好得.服務方面真的沒話說的好,下次家庭聚餐還會再來",5,25.1417863,121.4995017
Tripadvisor,王品,原燒 O-NIKU,北投中和店,台北市北投區中和街366號2樓,小小建議,2019/10/8,可以吃很飽，服務良好！唯一一點不好的是最後一道點冰淇淋，下面鋪的炸義大利麵實在很硬，我咬斷了一顆牙齒，哭哭_建議可以改食材或提醒客人牙齒不好不要吃！謝謝,4,25.1417863,121.4995017
Tripadvisor,王品,原燒 O-NIKU,北投中和店,台北市北投區中和街366號2樓,Everything was more than perfect,2019/9/18,"I love the food, salad, soup, meat, rice and everything.Service was very good, the waitress ""Vivian""s very sweet and...更多",5,25.1417863,121.4995017
Tripadvisor,王品,原燒 O-NIKU,北投中和店,台北市北投區中和街366號2樓,家庭慶生,2019/8/16,服務生都還不錯唷不過餐點分量覺得略少對於食量小的女生可能還可以是有雙人套餐，但價位就會與燒肉吃到飽餐廳相似不過飲料、生菜無限還可以當天去空位滿多的或許可以考慮肉量加倍，或許會有更多客人唷,5,25.1417863,121.4995017
Tripadvisor,王品,原燒 O-NIKU,北投中和店,台北市北投區中和街366號2樓,好吃_,2019/8/15,餐廳位置滿神奇的比較偏僻____餐點蠻好吃的___服務人員也都很親切、收桌迅速__這次是買餐卷用餐，不過extable的方案看起來也蠻划算的__,5,25.1417863,121.4995017
Tripadvisor,王品,原燒 O-NIKU,北投中和店,台北市北投區中和街366號2樓,服務很棒的原燒北投中和店,2019/7/21,用餐目的主要為慶生，本次消費點了雙人好牛套餐__份量非常夠，餐點也很美味_服務員會不時幫忙注意烤肉狀況，非常的專業！,5,25.1417863,121.4995017
Tripadvisor,王品,原燒 O-NIKU,北投中和店,台北市北投區中和街366號2樓,"菜色服務不錯,可惜環境不佳",2019/7/14,肉質不錯，服務生專業度也好.但是餐廳所在的大樓環境不好，沒有電梯，電扶梯也需要服務人員特別開啟，不適合行動不便的人前往,3,25.1417863,121.4995017
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,驚人的餐廳,2021/10/8,我喜歡那裡的食物。很好吃，想吃什麼都可以吃到飽。,4,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,比夜市吵鬧的晚餐,2020/6/28,空間密集座無虛席小孩隨側吵鬧打斷服務不斷捉襟見肘加價肉品貌似廉價餐後甜點金玉其外結帳優惠可惜雞肋拒往,1,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,好吃，服務好,2020/6/19,很久沒吃原燒了，感覺好像又變了菜色，但一樣沒話說一樣好吃，而且可以吃的很飽，服務人員也非常用心，感覺很好，下次會在去,5,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,服務周到，餐點美味,2020/6/15,服務周到，餐點好吃。有注意防疫、 進門前也都有量體溫、酒精消毒。套餐內容希望以後可以有牛和豬的選擇（目前只有單一牛或單一豬）,5,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,_ 服務品質中下 _,2020/6/7,很少到王品集團底下的餐廳，得到普通偏差的服務品質；可能是尖峰時段人多，經常忘記或少給東西，尤其是主要服務我們桌的店員，服務態度不佳，令這頓用餐體驗不是很愉快。肉品部分還不錯，也吃得很飽；干貝不是很好吃、甜點（紫米紅豆湯）本身很甜之外，上面還放了棉花糖……更甜了。,3,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,棒,2020/5/16,好吃，服務好，氣氛好，下次還會再來，牛肉好吃，豬肉也好吃，氣泡水無限暢飲，一切一切都非常好，辣椒不會辣，真的一定要吃看看,4,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,整體還行，茶水服務有待加強,2020/4/28,本次是慶生活動。入座時，我們跟服務人員要水喝，但他表示待會就有飲料喝飲用，這個回應也沒有回覆到我們的需求，此外，飲料也比水上的時間還慢啊。餐點還行，再訪要再考慮。發票似乎有打錯，要另外寄送新的，服務上滿多瑕疵的。,3,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,好吃非常棒,2020/4/4,跟店員要求的小細節都有做到，肉質好吃！生蠔也很棒，只是該店家沒在致電跟本人確認訂位，有點小扣分！其餘都還是很不錯,4,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,原燒的服務真的很棒,2020/3/29,那天是帶著父母一起到原燒用餐店裡的用餐環境很佳，完全不會聞到刺鼻的油煙味，店裡的服務生服務品質也是超優，貼心的幫忙換烤盤、拍照。,5,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,板橋館前東店,新北市板橋區館前東路96號1樓,幸福的原燒味,2020/3/18,原本聽朋友的朋友說原燒不怎麼樣，抱持著已經訂了就吃吧的概念去嘗試，不吃不知道，一吃嚇一跳，食材非常的新鮮，肉質很Q彈，米飯很香，搭配的醬料非常好吃，尤其服務相當的親切，因為知道我的目的是周年，還特地幫我們拍張值得紀念的照片，整體想當滿意。,5,25.0072996,121.4624675
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,謝謝服務,2020/11/24,慶生造訪店家，送餐速度快、服務也不錯！建議可以多點菜色、加價的話：建議亦可無限量供應，不要限定次數，感覺會更好唷！ 店員非常貼心，有注意到是否能完食，給建議的份量，讓我們能不浪費食材，謝謝__辛苦了,4,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,和老友聚餐， 吃的好飽， 好滿足 __,2020/11/2,今天的服務人員都好親切用餐的心情就很好今天點了鑽切牛套雙人餐有服務員幫忙烤感覺特別好吃 __今天點的飲料沁檸氣泡飲也很好喝哦 __,5,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,生日聚餐,2020/9/21,一陣子沒來吃燒肉發現菜單更換了還老實說，還是偏好以前的方案，最喜歡搭配的牛肉飯 __現在要額外加點價格合理，但加了泡菜沒以前好吃__烤肉時，干貝的烤法沒有說明結果就烤過頭了 __但戰斧豬排有親切說明，烤得真的好吃 __ 推工作人員也不若王品集團其他品牌親切結帳時，快速訊問有無瘋美食app 我說有，但久...沒用，也沒更新是綠色的嗎？對方說不是，就沒再繼續詢問了也沒有登錄到此次消費的點數當天消費約4000元，消費點數是沒多少但就是一種態度，讓人不舒服希望未來能有所改善更多,3,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,三十而立生日宴,2020/8/31,難得我的生日，全家人到齊一起吃飯，很喜歡一家人一起用餐聚在一塊，雖然用餐這天一下爐火點不著，一下沒有用餐筷子，一下飲料少送，但服務員態度友善，危機處理能力不錯，也讓不少服務員上了一課，學會爐火點火技巧，剛好我們一起學習，吃的好滿足！,5,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,與兒子秘密約會地,2020/7/14,從小學起當兒子心情不好時，需要被安慰被鼓勵時，有好表現值得獎勵時，他總要求兩人一起吃原燒。小時最愛烤巧克力，到現在的石鍋飯，吃到時一臉滿足樣就是做媽最大的幸福。,5,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,優質燒肉,2020/6/4,套餐分量足夠，會員禮與生日禮非常有誠意，服務人員親切，送餐速度也非常快，整體用餐環境舒適，肉質不錯，用餐經驗美好。,5,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,原燒評價,2020/5/28,趁著有折價卷都的時候來，即使是平日晚上也是很多人。當天下大雨，門口接待有點慌亂，且沒有地方可供放置雨傘、雨衣、安全帽等區域，有點可惜，但用餐完畢後，發現店員有將雨具和安全帽放著在櫃台旁邊處安置，還蠻用心，但如果可以直接在門口放著櫃子或架子讓大家放，會更直覺。,5,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,不錯吃,2020/5/24,餐廳氛圍不錯，一開始瓦斯沒著，火很小肉烤很久都沒熟，後來服務生發現後修好了，服務態度佳，食材方面不錯，但cp值還好，整體算不錯。,5,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,喜歡燒烤的第一選擇,2020/5/8,喜歡王品集團的消費，沒有低消，對於多人同行，可少點一份餐，自行單點喜歡的肉品，適合不喜歡吃到飽的消費模式消費者！,5,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,中壢元化店,桃園市中壢區元化路245號2樓,態度好 氣氛佳,2020/2/28,員工服務態度好 氣氛很好 空間環境很大 座位多 但不會覺得壅擠非常適合情侶約會聚餐過紀念日如果有機會會再回訪,5,24.9616558,121.2266052
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,好吃,2019/6/27,這一間位在台灣桃園桃園區復興路192號2樓的原燒 - 桃園復興店，是一間很棒的燒肉店，它的服務和食材新鮮度都非常的夠喔！,5,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,nice,2018/12/18,"The meal is delicious, the service is friendly and thoughtful. It is worth going to dinner again next time.",5,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,服務佳,2018/12/8,整體吃飯的感覺非常好，服務態度佳，食物也都很好吃，更在用餐最後的時候，幫我們拍照留念，現在都還留在桌上呢！真的很棒！,5,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,原燒-桃園店,2018/8/31,這次是第一次帶女兒去吃原燒小樂相當喜歡吃那邊的甜點還有泡飯跟湯整體用餐還竟還不錯下次有機會還會帶小樂來吃,4,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,慶祝父親節,2018/8/27,這次父親節慶祝，我們去吃了原燒，一開始還擔心爸爸愛吃菜的個性會不能接受，但整體套餐搭配起來，青菜、附餐、甜點也都不少，全家一家老小都吃得很開心!,5,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,原燒桃園復興店,2018/8/20,"當天是七夕情人節,客人比較多一點,出菜速度稍微有點DELAY,不過現場主管發現後馬上安撫我們的情緒,菜色部份,七夕套餐還挺不錯的~",5,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,父親節慶祝,2018/8/8,第一次訂位，使用上很簡單，註冊方便，能了解知道很多餐廳，並有很多可以選擇。用餐很開心，點餐一目了然，食物很新鮮，服務也很好。,5,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,______ 注文_困__安心__,2018/3/29,日式_肉店__日本人_僕_他外人3人_言葉_分__________ _真付___________ ___見_ ____...更多,4,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,服務,2018/2/26,服務的品質很好，餐點部分也讓人滿意，服務員上餐時都會再做介紹，尤其是上烤物時，肉品的烤法都會逐一介紹，包含醬料，海鹽，五味唐辛子，這次主廚推薦的情人套餐非常的好吃,5,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園復興店,桃園市桃園區復興路192號2樓,店家很用心,2018/2/21,食材新鮮且好吃，環境及服務態度都十分良好，店經理及服務員訓練良好且和藹可親，可以感覺到此店非常重視消費者及食用者的體驗，很棒的用餐體驗!,5,24.9899359,121.3107625
Tripadvisor,王品,原燒 O-NIKU,桃園台茂店,桃園市蘆竹區南崁路一段112號6樓,要吃燒肉一定選原燒,2020/5/28,台茂原燒還蠻常去消費的，這次因為懷孕，有熱牛奶，有靠枕！很貼心！食材也不錯，服務很周到！只要想吃燒肉，一定會想到原燒,5,25.0533369,121.2877693
Tripadvisor,王品,原燒 O-NIKU,桃園台茂店,桃園市蘆竹區南崁路一段112號6樓,吃得很開心__,2020/5/16,帶媽媽來吃母親節餐，餐廳環境很舒適，員工很積極勤快但是不會讓人感到負擔，家人都吃的很滿意，是很棒的用餐體驗！下次會再光顧的__,5,25.0533369,121.2877693
Tripadvisor,王品,原燒 O-NIKU,桃園台茂店,桃園市蘆竹區南崁路一段112號6樓,還不錯的家庭聚餐地點,2020/2/17,地點在台茂六樓，算是方便會提供餐點給小小孩空間也算大服務也不賴最後提供的冰淇淋也是知名品牌，小朋友都蠻喜歡的~,4,25.0533369,121.2877693
Tripadvisor,王品,原燒 O-NIKU,桃園台茂店,桃園市蘆竹區南崁路一段112號6樓,服務態度很好,2020/2/12,餐廳雖然腹地不大，但是整體氛圍不錯吧，重點是服務生的態度真的很棒，不時替我們換烤網，還有詢問我們的需求，食物也很美味，有機會會再去吃,4,25.0533369,121.2877693
